data_ref_safra,seller_id,uf,tot_orders_12m,tot_items_12m,tot_items_dist_12m,receita_12m,recencia,nao_revendeu_next_6m
2018-01-01,d1582f4043306e6b91afa6a8a884f898,SP,2,2,1,220.0,21,0
2018-01-01,d1a5cc844736958c11b8efab9a2b4c87,PR,1,1,1,237.6,69,1
2018-01-01,d1aa1ec0839dcab73a6161130eb1f94a,PR,1,1,1,119.9,254,1
2018-01-01,d1b65fc7debc3361ea86b5f14c68d2e2,SP,37,38,28,10643.189999999995,26,0
2018-01-01,d1b9d4be4b6f9ebd85f8acd6745ba612,MG,2,2,1,228.3,33,0
2018-01-01,d1c281d3ae149232351cd8c8cc885f0d,SP,158,179,93,19990.210000000025,4,0
2018-01-01,d20b021d3efdf267a402c402a48ea64b,SP,59,72,35,2553.209999999999,26,0
2018-01-01,d23019c84ffae2d5ef2270367b8605fc,PR,5,5,3,2266.6000000000004,35,0
2018-01-01,d2374cbcbb3ca4ab1086534108cc3ab7,SP,297,365,69,11118.319999999925,8,0
2018-01-01,d2572f31e9023e9850ef986a636ff9bf,MG,1,1,1,279.0,281,1
2018-01-01,d2e753bb80b7d4faa77483ed00edc8ca,BA,4,5,4,442.7,63,0
2018-01-01,d2f3e277560ed4c6361284429b00f037,SP,7,7,7,320.55,84,1
2018-01-01,d32e3909cfb714fb2a6cb092c85b9c5f,SP,3,4,3,1216.6,58,0
2018-01-01,d354c38a7182125a748cb10474fe963b,RJ,15,17,6,1010.36,11,0
2018-01-01,d3674f271c91f824f82d24d92011f669,DF,9,9,3,471.29999999999995,9,0
2018-01-01,d36b07fd3c5088e477a72d1fccfe29d4,SP,1,1,1,328.9,239,1
2018-01-01,d379f449f2a3b271bc01c0782020f705,MG,13,13,9,2183.9800000000005,47,0
2018-01-01,d3f39f05462b79a4562d35893a28f159,SP,7,7,1,335.29999999999995,30,0
2018-01-01,d4a5e99e0dd915df64ba55a7fbd583fd,SP,2,6,2,65.15,66,1
2018-01-01,d4e12e7884759a14fa0f5f896c791cae,SP,7,7,5,256.9,15,0
2018-01-01,d4e4b5192cba4e0e66eb12a9d347239d,PR,11,11,10,431.8999999999999,69,1
2018-01-01,d4f117125b59ce73c3302f88ee40c458,SP,1,1,1,32.9,26,0
2018-01-01,d50d79cb34e38265a8649c383dcffd48,SP,64,64,17,10702.47999999999,10,0
2018-01-01,d51e0a403fe2e689ece6c73359d96e12,SP,4,7,3,2094.0,21,0
2018-01-01,d57e18d5f73c7ccb7f7339b61166898d,SP,14,14,11,741.5999999999998,4,0
2018-01-01,d58d521f3789def2e7a22715e0badd93,SP,1,1,1,32.99,50,0
2018-01-01,d5ba419e26d246a0719437cf37d9b46d,SP,2,3,2,141.3,28,0
2018-01-01,d5c530f4884a75ae0dba9c148718d278,MG,5,8,5,252.93,33,1
2018-01-01,d624126b9206f595fb3fbb6ba03b28a8,PR,14,14,9,4832.899999999999,13,0
2018-01-01,d63c73efd41eb002280e7ec831424edb,SP,1,1,1,2899.0,40,0
2018-01-01,d650b663c3b5f6fb392b6326366efa9a,SP,1,1,1,211.0,28,0
2018-01-01,d66c305afaec317ebee552073a674429,MG,38,44,23,4126.59,226,1
2018-01-01,d673a59aac7a70d8b01e6902bf090a11,SP,13,14,7,471.3999999999999,5,0
2018-01-01,d6b664fa0667064c6d76394e7848d790,SP,3,3,2,2758.0,168,0
2018-01-01,d71d863e5ef30d94e440c11be17dcd8f,SP,9,10,3,1246.9,39,0
2018-01-01,d73cbd89533ce8b041a9190241453ac8,MG,3,3,3,268.7,172,1
2018-01-01,d7b2377bae6ace1b11fc69a11900ac36,SP,3,3,3,239.70000000000002,32,1
2018-01-01,d8dd176509baa37f359644d082bf7f7b,SP,2,2,1,198.0,36,1
2018-01-01,d91fb3b7d041e83b64a00a3edfb37e4f,SP,155,155,102,14928.869999999995,23,0
2018-01-01,d93844a9c55ba7ce353388bcf849ea56,PR,10,12,10,2128.8000000000006,60,0
2018-01-01,d93919c944be9cff128f6c9cb899eacb,SP,5,5,4,449.5,3,0
2018-01-01,d93b8458c6fe139d85cfa5eadbf55bd2,SP,1,1,1,19.9,42,1
2018-01-01,d9442042130b7fe579d1295f9f4a248f,SP,19,22,8,772.1599999999997,111,1
2018-01-01,d94a40fd42351c259927028d163af842,MG,39,42,6,5233.8,4,0
2018-01-01,d94ba08b99bedd6a5f6c875ecc4a6fac,PR,8,9,1,539.0999999999999,156,1
2018-01-01,d97df38225e5abadaff1e72cb72b823c,SP,7,7,3,125.0,3,0
2018-01-01,d98eec89afa3380e14463da2aabaea72,RS,113,125,24,4729.109999999989,0,0
2018-01-01,d9e8c084b68fe958861d8f2c21202e6b,SP,2,3,2,2735.0,33,0
2018-01-01,da03c298e3999e9d828591fc2179d109,SP,2,2,2,319.20000000000005,19,0
2018-01-01,da20530872245d6cd9d2f5725613c430,RS,2,3,2,314.96000000000004,65,1
2018-01-01,da2782c804606d2a5d8e1760dbb3e7ec,SP,1,1,1,89.0,35,1
2018-01-01,da8622b14eb17ae2831f4ac5b9dab84a,SP,536,641,159,70516.40000000027,2,0
2018-01-01,daeb5653dd96c1b11860f72209795012,MG,17,17,10,869.2999999999997,6,0
2018-01-01,db1f0f7c7e5e87f40b62226f020bb297,PR,3,3,3,59.010000000000005,235,1
2018-01-01,db4350fd57ae30082dec7acbaacc17f9,SP,108,115,39,2409.7399999999975,5,0
2018-01-01,db46ca7bce82b11f7e247539271fc390,RJ,16,16,8,933.97,179,1
2018-01-01,dbb9b48c841a0e39e21f98e1a6b2ec3e,SP,88,95,48,5647.739999999993,3,0
2018-01-01,dbbcfe2c8d026742134ac3e28ccde274,PR,2,2,2,273.89,44,0
2018-01-01,dbc22125167c298ef99da25668e1011f,MG,259,274,78,21357.570000000047,4,0
2018-01-01,dbc51f5e45d654ecc16cb68e6817ecea,SP,1,1,1,199.99,310,1
2018-01-01,dbd66278cbfe1aa1000f90a217ca4695,SP,21,26,3,1007.4,11,0
2018-01-01,dc317f341ab0e22f39acbd9dbf9b4a1f,RS,48,51,6,17219.09999999999,18,0
2018-01-01,dc4a0fc896dc34b0d5bfec8438291c80,SP,188,205,140,20279.25000000002,26,0
2018-01-01,dc8798cbf453b7e0f98745e396cc5616,SP,33,41,32,1653.2000000000005,54,1
2018-01-01,dd264199fc8b687ad029de7de6d760e6,PR,1,1,1,87.9,346,1
2018-01-01,dd2bdf855a9172734fbc3744021ae9b9,MG,100,104,40,10047.59999999998,2,0
2018-01-01,dd39ad39b5d3df33037e141c72497ba6,SP,2,2,2,135.8,204,1
2018-01-01,dd533b429f380718b70ad9922c294bae,SP,38,42,13,2205.980000000001,18,0
2018-01-01,dd55f1bb788714a40e7954c3be6df745,SP,16,17,4,4168.57,4,0
2018-01-01,dd58ee93286b0821565574c570e9e1dc,PR,2,2,2,2948.0,239,1
2018-01-01,dd7ddc04e1b6c2c614352b383efe2d36,SP,59,67,30,5111.949999999996,26,0
2018-01-01,dd8a29ce82d5c705ba932d81494600a5,SP,2,2,2,205.75,117,1
2018-01-01,dd9661d3cda1e6feb237f0c4d8b26f2e,SC,1,1,1,174.0,80,1
2018-01-01,ddd51ae8cda92f3995a51fc0f0f3eec7,RJ,7,23,5,770.8999999999997,241,0
2018-01-01,de09d00cfc265b8804c7df34075a68fa,SP,1,1,1,299.0,77,0
2018-01-01,de23c3b98a88888289c6f5cc1209054a,SP,98,114,61,15927.439999999984,3,0
2018-01-01,de66a66f2dd06bb9ec37aa96987466a3,RJ,6,7,2,307.42999999999995,330,1
2018-01-01,debe6615cd90cc0c2eac2b8988e1f628,SP,5,5,3,278.5,286,1
2018-01-01,dee656f0f566ed1aa85bd137c943f08f,SP,34,34,12,1676.6800000000007,4,0
2018-01-01,df0f42bc4c2142eacf0eaf2cffd0cfbb,SC,2,2,1,198.0,25,0
2018-01-01,df560393f3a51e74553ab94004ba5c87,PR,19,20,8,2347.3900000000003,12,0
2018-01-01,df56d7b40d437f88407c5f78b63bc328,PR,14,17,8,1742.8800000000003,10,0
2018-01-01,df683dfda87bf71ac3fc63063fba369d,RS,1,1,1,39.9,293,1
2018-01-01,dfc5fb7259bb2b599ca565e6e9448f0f,SP,11,11,6,2139.9300000000003,26,0
2018-01-01,e00d85ce20ea50c1224c66ca5050527d,SP,1,1,1,149.0,170,1
2018-01-01,e067ad2c1c0b48758eb1b5228bcf7a68,SP,20,21,14,1361.9500000000003,1,0
2018-01-01,e06f09ec0a4aca210779cf1cfc63cf19,SP,29,31,25,5279.49,10,1
2018-01-01,e0878efa0e0b7e5313ac0b43bc04c081,PR,9,9,2,2158.2000000000003,1,0
2018-01-01,e09887ca8c7bf8a4621ce481820414ef,SP,2,3,3,79.97,44,1
2018-01-01,e0a366315b1b726b6c7832d664c0f530,SP,13,15,8,1833.5900000000001,3,0
2018-01-01,e1b12447a7563944843191754aeb5562,SP,8,9,5,443.47,17,0
2018-01-01,e1bed63d68ac36fe1f3061befe196af5,SP,1,1,1,199.0,335,1
2018-01-01,e21a1e8be4715b0fcfd5385643bc49c4,SC,17,20,13,583.9999999999998,20,0
2018-01-01,e24fc9fcd865784fb25705606fe3dfe7,SP,46,50,21,11859.0,13,0
2018-01-01,e26901d5ab434ce92fd9b5c256820a4e,SP,197,215,16,11601.499999999953,110,1
2018-01-01,e2a1ac9bf33e5549a2a4f834e70df2f8,SP,5,5,1,14999.449999999999,176,1
2018-01-01,e2aee0892199b1d92530e371abd825bf,PR,25,26,11,2776.9500000000007,4,0
2018-01-01,e333046ce6517bd8bb510291d44f0130,SP,25,27,20,3299.0,9,0
2018-01-01,e38db885400cd35c71dfd162f2c1dbcf,DF,7,7,6,444.29999999999995,24,0
2018-01-01,e3b4998c7a498169dc7bce44e6bb6277,SP,1,1,1,6735.0,322,1
2018-01-01,e3e290b38963293022cdcd6db8328103,SP,3,3,2,135.7,28,1
2018-01-01,e48b04bf1aa1ef711caebeb7aede6180,PR,21,21,5,2609.500000000001,11,0
2018-01-01,e48cc16ab70bfa09e1401740dce0b3d7,SP,7,8,5,424.92,32,0
2018-01-01,e49c26c3edfa46d227d5121a6b6e4d37,PE,29,30,25,2836.4,2,0
2018-01-01,e4ebd3f87bf70440014f07ddda7fbe03,SP,2,2,2,137.0,0,0
2018-01-01,e4fc40017a6d22c46a14ac2e17f87c3e,PR,1,1,1,129.0,215,1
2018-01-01,e5475dcab1e07b63d7f6e902d8f5eda8,SP,8,8,5,359.0,18,0
2018-01-01,e59aa562b9f8076dd550fcddf0e73491,PR,15,18,3,7337.0,3,0
2018-01-01,e59e489e2ea74bd409b798b5daf49de3,PR,1,3,1,297.0,116,0
2018-01-01,e5a3438891c0bfdb9394643f95273d8e,SP,110,128,105,3995.160000000008,1,0
2018-01-01,e5a38146df062edaf55c38afa99e42dc,SP,52,54,24,5562.300000000001,3,0
2018-01-01,e5bd51692380fd8cabb19b756b95e714,SP,2,2,2,79.8,4,1
2018-01-01,e5d4b2b0c3bca22085f7a19a28de0c42,SC,4,4,4,205.8,35,1
2018-01-01,e5def42655b7490edac5a56fe8e9e603,SP,1,1,1,129.9,278,1
2018-01-01,e5e33c0d8e7e002f398f5dc4cbbb338f,SP,5,5,5,622.4,29,0
2018-01-01,e5f9e61ceb5f523cc966e0f34095032f,SC,1,1,1,670.0,174,0
2018-01-01,e603cf3fec55f8697c9059638d6c8eb5,RS,7,10,1,270.0,272,1
2018-01-01,e627629ba868740e287800f1a9be81c2,SP,11,11,11,337.1,170,1
2018-01-01,e62b2d6ac10570a035a30bafcf01d263,SP,10,10,4,572.0299999999999,29,0
2018-01-01,e63e8bfa530fb16910dd6956e592bb81,SP,21,22,8,690.7999999999997,0,0
2018-01-01,e64d65bc8dbec2accda90c58de5d1246,SP,6,6,2,779.4,7,0
2018-01-01,e6a69c4a27dfdd98ffe5aa757ad744bc,SP,8,10,6,218.76,18,0
2018-01-01,e72b4feb7abe210c52aa667abc25a3a2,SP,1,2,1,38.2,197,1
2018-01-01,e732329483fd5f27367dd997b47f598a,SC,1,1,1,109.9,122,1
2018-01-01,e76ecc7e9a1a1e3c6df9d2a8261c423d,MG,1,1,1,20.0,140,1
2018-01-01,e7d5b006eb624f13074497221eb37807,SP,6,6,2,681.49,38,0
2018-01-01,e7df4cd29ab5abab70fb0783ddb53987,SP,12,12,11,3935.2000000000003,19,0
2018-01-01,e7f3bf1ecd8526eb7f3b18059e6716e5,SP,17,18,10,1382.0400000000002,102,1
2018-01-01,e81e1f9c3e762e620f3fb60a51499e16,SC,8,9,4,1769.0,2,0
2018-01-01,e82de6494d91d3c4c54450f59b227a94,SP,2,2,2,80.9,75,0
2018-01-01,e83c76265fc54bf41eac728805e4da77,SP,8,8,3,237.3,237,1
2018-01-01,e83e93b71371817b11d78a63ff156aee,SP,2,3,2,286.0,266,1
2018-01-01,e84ad2127668df3aafc6b73531a0beb8,SP,1,2,1,14.0,19,0
2018-01-01,e88c9b79e592e370d6bd852eeefbf057,PR,8,9,7,251.87000000000003,169,1
2018-01-01,e8b3a3a38279a82f0e5d006d5e5b7d2c,PR,45,49,30,5603.999999999997,25,0
2018-01-01,e8f6dc8e6a1dcde89d20e3995c8d90b3,SP,30,39,25,1807.2400000000007,31,1
2018-01-01,e908c0f3646e8b60375734a350d95d71,SP,1,1,1,2951.0,269,1
2018-01-01,e9511df20ccd82658a30c37b7fb343af,SP,2,2,2,284.4,33,0
2018-01-01,e96498ed8daaa3e9c23f7a62da76591c,SP,12,12,12,4359.879999999998,11,0
2018-01-01,e9779976487b77c6d4ac45f75ec7afe9,SP,229,254,66,17248.469999999987,0,0
2018-01-01,e99e927c81e3f51739c94fcdfca9f10f,MG,19,22,5,2090.97,30,0
2018-01-01,e9b6c33b71b67737693b4cfa68341c8d,SP,1,1,1,119.9,135,1
2018-01-01,e9bc59e7b60fc3063eb2290deda4cced,PR,88,121,29,17464.74999999998,25,0
2018-01-01,e9c6969d40e6a3d2d0f90013165c2b98,SP,4,4,4,2456.99,13,0
2018-01-01,e9d99831abad74458942f21e16f33f92,SP,98,116,31,3908.949999999993,9,0
2018-01-01,ea566164622c6b439516ab18062c42cd,SP,4,4,4,2082.0,20,0
2018-01-01,ea6b12bf9ffe2bac34602ec631d97a47,SP,9,9,6,1047.3,215,1
2018-01-01,ea8482cd71df3c1969d7b9473ff13abc,SP,336,350,120,9874.69999999994,0,0
2018-01-01,ead2bab70821ea148476ae9bc08548ac,MG,2,2,1,39.8,14,0
2018-01-01,eae9af4811c294c56795d70e715b7337,SP,1,1,1,15.9,75,1
2018-01-01,eb3071b9f0b0ddaa2df5ea130f09f26b,SP,6,8,2,4180.0,51,0
2018-01-01,eb4df17aed01d918c65f0f8d650900c0,SP,2,2,2,798.0,5,0
2018-01-01,eb5b6204dde3a6e03b5f1bb8479f055b,SP,1,1,1,36.9,15,0
2018-01-01,eba88037e1dca898cd02881f67ced679,SP,3,3,2,428.40000000000003,13,0
2018-01-01,ebd1417732defaf66c50b5a800eb293e,PR,1,1,1,309.0,278,1
2018-01-01,ebd2d60905fb58271facef5596b620d3,SP,61,61,27,6284.1299999999965,22,0
2018-01-01,ebef8d8c92b4fd3226e5d407bbff21ac,SP,3,3,3,253.70000000000002,293,1
2018-01-01,ec21206b7894c503788a684a7bc822a6,RJ,1,1,1,75.0,47,1
2018-01-01,ec4608a1f76453166bb312b2968aeaf4,SP,16,27,5,891.0099999999999,1,1
2018-01-01,ec8879960bd2221d5c32f8e12f7da711,SP,18,18,9,1998.2000000000007,28,0
2018-01-01,ec933281fb017b5020d06df29c3f77e8,SP,5,5,3,895.0,15,0
2018-01-01,ececbfcff9804a2d6b40f589df8eef2b,SP,17,19,15,1037.8500000000001,13,0
2018-01-01,ed4311e67debd72b8610a5347a743087,SP,1,2,1,120.0,17,0
2018-01-01,ed4acab38528488b65a9a9c603ff024a,SP,15,16,15,4666.6799999999985,12,0
2018-01-01,ed859002ad59dbf8cf3602696a6c3000,PR,2,3,2,719.7,341,1
2018-01-01,ed9eef5be0992d413d251fadba1a410d,SP,3,9,5,404.0999999999999,289,1
2018-01-01,edb1ef5e36e0c8cd84eb3c9b003e486d,RJ,38,40,23,17843.34999999999,2,0
2018-01-01,edb65fe661681b1c0de8bd47c8655855,SP,1,1,1,69.0,248,1
2018-01-01,edd066cd02126d7800f9b66e980e9931,DF,4,4,4,664.6999999999999,93,0
2018-01-01,eddd1991bd6d9309995a480c39b95137,PR,2,2,2,601.0,53,1
2018-01-01,edf96ef93ed595084bbcbd9224bd2894,SP,19,22,6,2796.0,15,0
2018-01-01,ee27a8f15b1dded4d213a468ba4eb391,GO,1,1,1,6499.0,219,1
2018-01-01,eeb6de78f79159600292e314a77cbd18,SC,56,57,30,22619.84,14,0
2018-01-01,eebb3372362aa9a46975164bed19a7e7,SP,4,4,2,295.96,236,1
2018-01-01,eec3469d83e142f9a104886655338c37,SP,2,2,2,50.8,278,1
2018-01-01,eed78ac17f7f795a19a709745f00cd4e,SP,8,26,7,1691.3000000000009,35,0
2018-01-01,ef0ace09169ac090589d85746e3e036f,RJ,17,18,5,2093.2000000000007,13,0
2018-01-01,ef30892870c278497523264be1be2241,SP,4,4,3,362.29999999999995,1,0
2018-01-01,ef506c96320abeedfb894c34db06f478,SP,247,263,86,7601.819999999963,4,0
2018-01-01,ef990a83bbea832f36ebe81376335aa8,SC,7,8,3,638.0999999999999,12,0
2018-01-01,ef9952469137ff190bacafe117f51537,MG,5,5,2,1002.6599999999999,213,1
2018-01-01,efb628aa07c8ca93d7db0d85b91a4f5a,RJ,1,1,1,204.0,44,1
2018-01-01,efcd8d2104f1a05d028af7bad20d974b,SP,30,34,27,1654.8400000000001,2,0
2018-01-01,f00e21b1e91a79653163b7fd8f293ff1,SP,31,31,29,3900.0900000000015,29,1
2018-01-01,f00f5b35d0abcacbdd863672f4bb2c1a,SP,1,1,1,299.0,218,1
2018-01-01,f021c962aaba8ef6eb527a9c2c8394d1,SC,5,5,4,4398.5,147,1
2018-01-01,f0837c8d71434931d9e38e7b79234797,RS,2,2,1,2300.0,36,0
2018-01-01,f08a5b9dd6767129688d001acafc21e5,RS,9,16,6,12135.69,2,0
2018-01-01,f08c008c8a8d31417763738a1788a2a8,PR,18,18,3,1002.2199999999997,3,0
2018-01-01,f0b47fbbc6dee9aafe415a6e33051b3f,SP,11,15,7,626.0300000000001,16,0
2018-01-01,f0e103c63864d5405b958d984b6e94c9,SP,11,11,7,951.6999999999999,126,1
2018-01-01,f1198c871e0171278b63f40d112caeec,SP,2,2,2,475.8,48,1
2018-01-01,f181738b150df1f37cb0bd72e705b193,SP,7,8,4,955.6,70,0
2018-01-01,f19516b9ff26bfeb091b30108db4ddbd,SP,3,3,3,162.7,47,1
2018-01-01,f1c1ac3f3efc07e659c035008e615e66,SP,3,9,3,2294.959999999999,95,1
2018-01-01,f1ce5fdecd64935c28b9ff932751d0dc,SP,2,2,2,158.0,184,1
2018-01-01,f1ed6bd0a9b11b581f16c851c6a5a527,RS,14,14,3,1215.7700000000002,29,0
2018-01-01,f1fd5ab1181f827ffad998c1a5de7d74,PR,2,2,2,948.99,9,0
2018-01-01,f214d28e8d8e3ef068748498ccc2f813,SP,20,21,13,757.7900000000001,16,0
2018-01-01,f2336e113377dd21c744d9c4fc8293a9,SP,4,4,2,3563.0,107,1
2018-01-01,f235413f677777a0738ff215d0184901,SP,2,2,1,1191.98,342,1
2018-01-01,f25e239052084705e17a982bc600ab2a,SP,5,5,5,7153.0,40,0
2018-01-01,f262cbc1c910c83959f849465454ddd3,SP,22,25,13,2155.76,0,0
2018-01-01,f266295f49a28eee21f413e0cbb0521d,PR,2,2,2,149.8,51,1
2018-01-01,f26d70155c2b6326fcfa1780c8c684e4,SC,1,1,1,202.89,188,1
2018-01-01,f27e33c6d29b5138fa9967bcd445b6d5,SP,52,53,19,5382.699999999997,9,0
2018-01-01,f3041c2e75ec683697a6a5ea82192210,MG,1,1,1,145.0,329,1
2018-01-01,f307937c1bb287c3efc2a514b94b0d1d,MG,1,1,1,189.99,210,1
2018-01-01,f326006815956455b2859abd58fe7e39,SP,2,16,2,1351.8400000000001,37,0
2018-01-01,f3295428338a40977a03f555246a70f4,ES,4,4,4,521.29,25,0
2018-01-01,f3511c85f59f8dec53d140501ee8e7a8,PR,1,1,1,69.9,140,1
2018-01-01,f35becee938e982bd615edf8ef12bcfb,SP,6,6,5,148.59,151,1
2018-01-01,f3b80352b986ab4d1057a4b724be19d0,DF,54,56,2,5045.099999999999,24,0
2018-01-01,f3da5b2ff499efb8d4a6d371d175d7dd,SP,15,15,6,822.6600000000001,19,0
2018-01-01,f419677537694f0462a91990df6ca44f,SP,1,1,1,55.9,4,0
2018-01-01,f41ce2e25237f9092cd8e6e7516c7a2f,SP,25,26,10,1903.9,13,1
2018-01-01,f435898e493ba0356019a0b1cb8b55b1,PR,6,8,3,415.78000000000003,37,0
2018-01-01,f44b6f775a2b390380e0e30b5c9d3eee,SP,6,6,6,2124.0,12,0
2018-01-01,f44bdc12aa39f5271f0b95f66cd4c289,SP,1,1,1,145.0,40,0
2018-01-01,f45122a9ab94eb4f3f8953578bc0c560,SP,132,139,65,16712.88999999999,4,0
2018-01-01,f457c46070d02cadd8a68551231220dd,PR,3,3,3,254.70000000000002,4,0
2018-01-01,f4a04f7be452aa3bb31760bf00055dd0,SP,13,13,5,1081.1,12,0
2018-01-01,f4aba7c0bca51484c30ab7bdc34bcdd1,SP,107,114,12,2912.2000000000003,155,1
2018-01-01,f4c4daa86e30c7e5a553a8d518ac03a5,PR,18,18,18,5984.3099999999995,48,1
2018-01-01,f4db9b37944bcb8873e6b456ee190bbf,SP,17,18,8,2809.8199999999997,34,0
2018-01-01,f593898ec748b7a8cb81fc04edafd98a,SP,12,14,6,2087.79,14,0
2018-01-01,f5a590cf36251cf1162ea35bef76fe84,SP,41,43,34,24038.879999999997,0,0
2018-01-01,f5b44895715ddfe3087dc414f30268f3,SP,7,7,7,141.9,10,0
2018-01-01,f5f2ab9bdb6b30c14c61be68c5ed37da,SP,16,16,12,1990.7900000000006,25,1
2018-01-01,f5f46307a4d15880ca14fab4ad9dfc9b,SC,9,10,6,1422.94,30,1
2018-01-01,f5fea3ffed6c2e889bab72705557c63a,RJ,1,1,1,345.0,255,1
2018-01-01,f6122bc84774df1b372bdb3bb88ddb9f,SP,2,2,1,3149.98,14,0
2018-01-01,f615fe7efbef0f4f08fd3086bc7a3e60,SP,22,23,17,2061.3700000000003,83,1
2018-01-01,f61c63d13f7cd800549d5acdd390ae72,SP,10,10,3,782.1999999999999,19,0
2018-01-01,f63d8f293af3a6454377546bd9dd19ff,SP,13,21,10,1297.8500000000001,29,0
2018-01-01,f650a9708fa1bab22bdd8d3a818cc415,SC,4,4,4,416.04,309,1
2018-01-01,f664f98bfda2eaf266a23ff144e7a872,SP,2,2,2,153.99,42,1
2018-01-01,f67efa3f0b6761102a7f8c6b7b571f5d,PR,28,29,8,4748.709999999997,16,0
2018-01-01,f680f85bee2d253556ac91be391d2c82,SP,20,26,7,2273.7,4,0
2018-01-01,f682e0f848abafc6f41e0d4e868c66ef,SP,1,1,1,169.99,79,0
2018-01-01,f7496d659ca9fdaf323c0aae84176632,SP,11,11,8,1788.9,42,0
2018-01-01,f7720c4fa8e3aba4546301ab80ea1f1b,PR,15,15,9,427.85,35,0
2018-01-01,f789d2c4f2c2eb38fc4373e7a4b35264,MG,14,17,14,1144.5600000000002,8,0
2018-01-01,f7ba60f8c3f99e7ee4042fdef03b70c4,SP,43,43,5,12027.0,14,0
2018-01-01,f7ccf836d21b2fb1de37564105216cc1,SP,1,1,1,31.9,19,0
2018-01-01,f805b96fa705ba7995a221f1749dc141,PR,5,5,4,2555.99,14,0
2018-01-01,f80edd2c5aaa505cc4b0a3b219abf4b8,SP,33,37,8,2120.300000000001,11,0
2018-01-01,f8201cab383e484733266d1906e2fdfa,SC,6,6,3,549.4,16,0
2018-01-01,f84a00e60c73a49e7e851c9bdca3a5bb,RJ,36,42,16,2576.7400000000016,3,0
2018-01-01,f84fa566034f5e8e880a07ec624c56af,SP,3,3,2,239.7,42,0
2018-01-01,f8d5c7085db9a4ad2b8c1ffbeb2798c8,SP,5,5,4,233.0,54,0
2018-01-01,f8db351d8c4c4c22c6835c19a46f01b0,SP,399,435,94,30315.50000000025,9,0
2018-01-01,f8e2c1b59cd4225a3e4fd0d013a76b93,SP,2,3,2,219.8,0,1
2018-01-01,f8f35af4634605e6693c17cc3ffff5a8,MG,1,1,1,90.0,49,1
2018-01-01,f918546be4bec7104d117789ba758b2b,SP,3,3,1,165.0,11,0
2018-01-01,f9244d45189d3a3605499abddeade7d5,SP,11,11,5,6081.619999999999,106,0
2018-01-01,f97e2b0650c2068227e1d366140eb62f,SP,8,8,3,1671.0,27,0
2018-01-01,f9903dd0f812c7e771fcad47b6fff231,SC,1,2,1,49.98,46,0
2018-01-01,f9bbdd976532d50b7816d285a22bd01e,SP,2,2,2,268.0,108,1
2018-01-01,f9f68daa2af419d38f745478bcb3da1a,SP,1,1,1,11.2,337,1
2018-01-01,fa14641f57b655e933124a9ea49cd7a5,SP,6,6,5,309.94,44,0
2018-01-01,fa1a9dec3a9940c072684a46728bf1fc,SC,34,37,22,3772.300000000002,0,0
2018-01-01,fa1c13f2614d7b5c4749cbc52fecda94,SP,285,286,161,97229.31999999985,0,0
2018-01-01,fa40cc5b934574b62717c68f3d678b6d,SP,230,257,16,12178.169999999947,14,0
2018-01-01,fa74b2f3287d296e9fbd2cc80f2d1cf1,SP,5,5,4,1274.4900000000002,10,1
2018-01-01,fa8d335d68129e464e60c1826a683e96,RS,1,1,1,139.9,72,1
2018-01-01,fb503a924a0b9db19d83dd0ac6dbef8c,RS,1,1,1,13.9,229,1
2018-01-01,fb8904a8ea99f8831b64ce27db2c1765,SP,2,2,2,278.0,35,1
2018-01-01,fb89df7f89fd1b8f03fa2acca1ba7364,PR,6,8,6,658.0,12,0
2018-01-01,fbc14c0cf93505ef89f64665ffa4a7b5,SP,6,6,6,4154.94,30,0
2018-01-01,fc38b5dceee1a730fad8853453437fbd,SP,5,5,5,119.2,12,1
2018-01-01,fc4751cfe3b279c419615b9b00c1abb4,PR,1,1,1,453.7,317,1
2018-01-01,fc5a0d7a310a7a41abf86a458585ff2b,SP,1,1,1,117.9,212,1
2018-01-01,fc6295add6f51a0936407ead70c1001d,SP,1,4,4,160.0,54,1
2018-01-01,fc906263ca5083d09dce42fe02247800,MG,112,117,17,4417.900000000004,8,1
2018-01-01,fc908879b9ca1bd65419e54e50432d38,SP,1,1,1,28.0,13,0
2018-01-01,fcb5ace8bcc92f75707dc0f01a27d269,SP,14,21,7,2234.38,4,0
2018-01-01,fcba71d4d5db057f43249145e4eb1e27,SP,2,2,2,334.65,13,0
2018-01-01,fce62094ffe6a4009188ec44e681dfdd,SP,3,6,3,974.6999999999999,82,0
2018-01-01,fd312b6bf05efac6c3772d5b52205d8a,SP,2,4,2,118.69999999999999,188,1
2018-01-01,fdaaf5bfda82b7b80535610c831b8d09,SP,5,7,5,1159.3,12,0
2018-01-01,fdb9095204a334cd8872252ffec6f2db,SP,27,34,9,4696.0,73,0
2018-01-01,fde0cc9ea29c8ccfc0a2c22256a58c71,PR,7,7,1,693.0,4,0
2018-01-01,fe19dce63ae80346207c6c55713d1023,MG,1,1,1,49.9,334,1
2018-01-01,fe1bbc5feda5c8979a8a1b3b2512d5a6,MG,9,10,7,724.72,169,1
2018-01-01,fe2032dab1a61af8794248c8196565c9,SP,164,173,39,36831.10000000004,3,0
2018-01-01,fe26f3ecb51a15e6d8335cd92da42562,SP,1,1,1,299.99,43,0
2018-01-01,fe49ee029e61e789a1f3a5525f57ba8d,SP,6,6,5,563.89,6,0
